X,Y,FID,F560,Location,Latitude,Longitude,Shelter,Bench
-8451142.34286487,5676942.58331583,5308,7997,359 TERRY FOX,45.350953,-75.917904, , 
-8451163.49358526,5676955.57226416,5309,1513,359 TERRY FOX,45.351035,-75.918094, , 
-8450988.94455219,5677138.05462938,5310,7998,TERRY FOX / HELMSDALE,45.352187,-75.916526,Y, 
-8450961.55995254,5677182.091677,5311,1505,TERRY FOX / HELMSDALE,45.352465,-75.91628,Y, 
-8449744.28036028,5676659.21040665,5312,1463,303 TERRY FOX,45.349164,-75.905345, , 
-8449733.92764947,5676682.17809845,5313,1558,303 TERRY FOX,45.349309,-75.905252, , 
-8451408.06262997,5676535.33861735,5314,6149,LEGGET / TERRY FOX,45.348382,-75.920291,Y, 
-8451449.13954945,5676555.61311647,5315,4972,LEGGET / TERRY FOX,45.34851,-75.92066,Y, 
-8451047.49855822,5676088.51750751,5316,6150,LEGGET / SOLANDT,45.345561,-75.917052,Y, 
-8450849.12705964,5675938.36815897,5317,6909,LEGGET / SOLANDT,45.344613,-75.91527, , 
-8451020.7818627,5676105.30669624,5318,4974,LEGGET / AD. 515,45.345667,-75.916812, , 
-8451100.709309,5675622.39493883,5319,1172,SOLANDT / MARCH,45.342618,-75.91753, , 
-8451307.65237971,5675488.4062725,5320,1173,HINES / SOLANDT,45.341772,-75.919389, , 
-8451498.8993928,5675739.7532903,5321,1174,40 HINES,45.343359,-75.921107, , 
-8451531.07074701,5675728.66648068,5322,1175,HINES / INNOVATION,45.343289,-75.921396, , 
-8451745.69486832,5675830.8221467,5323,1176,INNOVATION / HINES,45.343934,-75.923324, , 
-8451738.34777702,5675822.5862608,5324,1177,INNOVATION / HINES,45.343882,-75.923258, , 
-8451924.25144944,5675486.50341154,5325,1179,INNOVATION / AD. 2000,45.34176,-75.924928, , 
-8451911.11574079,5675483.96943066,5326,1178,INNOVATION / AD. 2000,45.341744,-75.92481, , 
-8452240.95552286,5675283.78203619,5327,1180,INNOVATION / AD. 3000,45.34048,-75.927773, , 
-8452245.07434646,5675272.22076692,5328,1181,INNOVATION / AD. 3000,45.340407,-75.92781, , 
-8452520.92413358,5675556.34594608,5329,1182,4000 INNOVATION,45.342201,-75.930288, , 
-8452523.81843679,5675526.25412742,5330,1183,INNOVATION / GOULBOURN FORCED,45.342011,-75.930314, , 
-8452587.93856207,5675980.80938083,5331,6578,INNOVATION / TERRY FOX,45.344881,-75.93089, , 
-8452553.9861017,5675980.49271603,5332,1536,INNOVATION / TERRY FOX,45.344879,-75.930585, , 
-8451861.24484754,5677925.52303925,5333,9048,MARCONI / APPLECROSS,45.357158,-75.924362, , 
-8451690.36928381,5677791.81802536,5334,6952,MARCONI / SHRLEY'S BROOK,45.356314,-75.922827, , 
-8451833.19230668,5677881.16562818,5335,9049,MARCONI / KINGHORN,45.356878,-75.92411, , 
-8451690.59191551,5677760.45139694,5336,275,MARCONI / SHIRLEY'S BROOK,45.356116,-75.922829, , 
-8452119.72886856,5678152.69953494,5337,9050,MARCONI / KLONDIKE,45.358592,-75.926684, , 
-8452122.73448973,5678127.03488425,5338,9051,MARCONI / KLONDIKE,45.35843,-75.926711, , 
-8452291.94021506,5678309.22336982,5339,9053,MARCONI / BURWASH LANDING,45.35958,-75.928231, , 
-8452533.5036383,5678512.01133732,5340,9055,MARCONI / STREAMSIDE,45.36086,-75.930401,Y, 
-8452966.87050287,5678271.51631744,5341,9057,MAXWELL BRIDGE / WINDANCE,45.359342,-75.934294, , 
-8452348.15651482,5677997.44481564,5342,6589,KLONDIKE / SANDHILL,45.357612,-75.928736, , 
-8452321.21718731,5677990.15750512,5343,1490,KLONDIKE / SANDHILL,45.357566,-75.928494, , 
-8452725.64103197,5677658.11191007,5344,6953,KLONDIKE / MARCH,45.35547,-75.932127, , 
-8452715.84491157,5677636.56748017,5345,1492,KLONDIKE / MARCH,45.355334,-75.932039,Y, 
-8452890.05998952,5677511.26171081,5346,6588,KLONDIKE / WEATHERSTON,45.354543,-75.933604, , 
-8452863.12066377,5677497.95511684,5347,1489,KLONDIKE / WEATHERSTON,45.354459,-75.933362, , 
-8453344.91157878,5677079.43797796,5348,6586,KLONDIKE / PENRITH,45.351817,-75.93769, , 
-8453400.79398149,5676998.49321387,5349,1488,KLONDIKE / LAXFORD,45.351306,-75.938192, , 
-8453625.10282945,5676826.1511648,5350,6949,KLONDIKE / HALTON,45.350218,-75.940207, , 
-8453625.32546842,5676794.78789901,5351,1486,KLONDIKE / HALTON,45.35002,-75.940209, , 
-8453996.46477299,5676431.26611962,5352,1508,KLONDIKE / ROY ERRINGTON,45.347725,-75.943543, , 
-8454027.18896128,5675912.85846115,5353,1509,OLD SECOND LINE / FORESTBROOK,45.344452,-75.943819, , 
-8453583.13531954,5675911.90928385,5354,7552,BRADY / STATEWOOD,45.344446,-75.93983, , 
-8452689.57324145,5675658.34154333,5355,3057,INNOVATION B,45.342845,-75.931803, , 
-8452725.41813811,5675693.02671846,5356,3057,INNOVATION A,45.343064,-75.932125, , 
-8435671.61155079,5665222.86873253,5357,1728,CEDARVIEW / AD. 2760,45.276918,-75.778928, , 
-8435731.2787017,5665405.74580434,5358,1709,CEDARVIEW / FALLOWFIELD,45.278074,-75.779464, , 
-8435645.34013195,5665216.38269209,5359,5452,CEDARVIEW / AD. 2760,45.276877,-75.778692, , 
-8435740.85232545,5665237.89737713,5360,532,CEDARVIEW MIDDLE SCHOOL,45.277013,-75.77955, , 
-8435722.59593411,5665211.32035793,5361,538,CEDARVIEW MIDDLE SCHOOL,45.276845,-75.779386, , 
-8435656.58394958,5664035.68225121,5362,1214,MARAVISTA / COBBLE HILL,45.269413,-75.778793, , 
-8434971.96812427,5664806.66378389,5363,1829,WEYBRIDGE / SEABURY,45.274287,-75.772643, , 
-8434950.59475908,5664813.62412248,5364,1830,WEYBRIDGE / DELMEADE,45.274331,-75.772451, , 
-8434204.64220946,5664465.29858408,5365,2923,WEYBRIDGE / KENNEVALE,45.272129,-75.76575,Y, 
-8434156.9974118,5664560.208947,5366,2924,WEYBRIDGE / HOPKINTON,45.272729,-75.765322, , 
-8434074.84354216,5664694.66700343,5367,1163,WEYBRIDGE / JOCKVALE,45.273579,-75.764584, ,Y
-8434103.34135542,5664677.89918059,5368,5457,WEYBRIDGE / JOCKVALE,45.273473,-75.76484, ,Y
-8432946.06319515,5664174.72120675,5369,1994,TARTAN / JOCKVALE,45.270292,-75.754444, , 
-8432948.06695361,5664112.0829906,5370,4978,TARTAN / TOWNSEND,45.269896,-75.754462,Y, 
-8433253.30514792,5663774.69843599,5371,5458,TARTAN / OPAL,45.267763,-75.757204, , 
-8433230.81860283,5663760.3048923,5372,1993,TARTAN / OPAL,45.267672,-75.757002,Y, 
-8433644.81610732,5663628.86593652,5373,5459,TARTAN / RUETER,45.266841,-75.760721, , 
-8433664.85363737,5663601.97734981,5374,5460,TARTAN / RUETER,45.266671,-75.760901, , 
-8433768.26953446,5663471.96420454,5375,2312,TARTAN / RUETER,45.265849,-75.76183, , 
-8433836.50842775,5663298.93268618,5376,2311,TARTAN / ALFA,45.264755,-75.762443, , 
-8434067.38524353,5663180.15330581,5377,5461,TARTAN / BOARD,45.264004,-75.764517, , 
-8434057.58911586,5663158.64352351,5378,5462,TARTAN / BOARD,45.263868,-75.764429, , 
-8434133.62034882,5662917.4527314,5379,5463,TARTAN / DANAHER,45.262343,-75.765112, , 
-8434120.59596195,5662940.06903503,5380,5464,TARTAN / DANAHER,45.262486,-75.764995,Y, 
-8434316.29575526,5662789.50562167,5381,1230,TARTAN / HOULAHAN,45.261534,-75.766753, , 
-8434329.32014197,5662761.19618548,5382,1231,TARTAN / HOULAHAN,45.261355,-75.76687, , 
-8434385.87046716,5662623.76227044,5383,734,TARTAN / STRANDHERD,45.260486,-75.767378, , 
-8434404.57215492,5662601.14675891,5384,735,TARTAN / STRANDHERD,45.260343,-75.767546, , 
-8434866.4374208,5663601.50144071,5385,2314,KENNEVALE / MERNER,45.266668,-75.771695,Y, 
-8434958.72136869,5663592.48575532,5386,2313,KENNEVALE / CEDARVIEW,45.266611,-75.772524, , 
-8434605.94953066,5663695.92854833,5387,5465,KENNEVALE / FLANDERS,45.267265,-75.769355, , 
-8434442.30970158,5663757.14059601,5388,2318,KENNEVALE / HENNEPIN,45.267652,-75.767885,Y, 
-8434208.53848399,5664033.94368188,5389,2317,KENNEVALE / HUMMINGBIRD,45.269402,-75.765785, , 
-8434177.14635548,5664054.9810652,5390,1139,KENNEVALE / BOURNE,45.269535,-75.765503,Y, 
-8434186.38583547,5664282.91535238,5391,5467,KENNEVALE / HUMMINGBIRD,45.270976,-75.765586, , 
-8435087.29548625,5663496.79473271,5392,3391,KENNEVALE / LAMPLIGHTERS,45.266006,-75.773679, , 
-8435105.55190541,5663515.45829587,5393,3392,KENNEVALE / LAMPLIGHTERS,45.266124,-75.773843, , 
-8435276.87275424,5663387.50260811,5394,3393,KENNEVALE / COBBLE HILL,45.265315,-75.775382, , 
-8435362.25490608,5663362.67089367,5395,3394,KENNEVALE / COBBLE HILL,45.265158,-75.776149, , 
-8435429.04636862,5664940.33433069,5396,5470,JOCKVALE / JENNIFER,45.275132,-75.776749, , 
-8435435.94816879,5664960.42467368,5397,5471,JOCKVALE / JENNIFER,45.275259,-75.776811,Y, 
-8434948.03426893,5665102.64059181,5398,5472,JOCKVALE / WEYBRIDGE,45.276158,-75.772428, , 
-8434991.78285662,5665124.31322767,5399,5473,JOCKVALE / LAMING,45.276295,-75.772821, , 
-8433988.68219374,5664696.72345015,5400,4977,JOCKVALE / WEYBRIDGE,45.273592,-75.76381, ,Y
-8433568.56214043,5664514.65202827,5401,5474,JOCKVALE / BARRHAVEN UNITED CHURCH,45.272441,-75.760036, ,Y
-8433971.09369826,5664718.71149137,5402,5475,JOCKVALE / FABLE,45.273731,-75.763652, , 
-8433514.9061048,5664510.53926431,5403,5476,JOCKVALE / BARRHAVEN UNITED CHURCH,45.272415,-75.759554, , 
-8435319.28554003,5663409.17107532,5404,1792,COBBLE HILL / KENNEVALE,45.265452,-75.775763, , 
-8433048.69986085,5663564.80808176,5405,673,STRANDHERD / ANDORA,45.266436,-75.755366,Y, 
-8433030.77741686,5663551.52203348,5406,674,STRANDHERD / ANDORA,45.266352,-75.755205, , 
-8433246.18070243,5663314.90735847,5407,767,STRANDHERD / KINGSVIEW,45.264856,-75.75714, , 
-8433496.64970167,5663071.02351697,5408,1099,STRANDHERD / FRASER FIELDS,45.263314,-75.75939, , 
-8433413.93924918,5663128.59345457,5409,1103,STRANDHERD / FRASER FIELDS,45.263678,-75.758647, , 
-8433856.21191611,5662652.38758833,5410,769,STRANDHERD / LIEBE,45.260667,-75.76262, , 
-8435539.58708319,5663836.85778296,5411,1791,COBBLE HILL / FOSTERBROOK,45.268156,-75.777742, , 
-8435548.4926662,5663796.99849517,5412,1790,COBBLE HILL / COPPERFIELD,45.267904,-75.777822, , 
-8435632.53890827,5664041.37659004,5413,1788,COBBLE HILL / MARAVISTA,45.269449,-75.778577, , 
-8435666.71402758,5664059.25044079,5414,5373,COBBLE HILL / MARA VISTA,45.269562,-75.778884, , 
-8436028.8365323,5664612.25053259,5415,5371,COBBLE HILL / HÉLÈNE-CAMPBELL,45.273058,-75.782137, , 
-8436044.1986416,5664605.29034976,5416,5372,COBBLE HILL / HÉLÈNE-CAMPBELL,45.273014,-75.782275, , 
-8436163.08790156,5664785.14909284,5417,8028,COBBLE HILL / FERGUS,45.274151,-75.783343, , 
-8436140.93532368,5664734.84522113,5418,8029,COBBLE HILL / BARRY HELMAN,45.273833,-75.783144, , 
-8436402.87001196,5665030.02846321,5419,8030,COBBLE HILL / FALLOWFIELD,45.275699,-75.785497, , 
-8436401.75686804,5664966.90956155,5420,8031,COBBLE HILL / FALLOWFIELD,45.2753,-75.785487, , 
-8436638.64542843,5664118.24955852,5421,4710,CITIGATE / CROSSKEYS,45.269935,-75.787615, , 
-8436568.06885936,5664058.45891716,5422,4711,CITIGATE / CROSSKEYS,45.269557,-75.786981, , 
-8436461.20230435,5663672.83433462,5423,4712,CITIGATE / SYSTEMHOUSE,45.267119,-75.786021, , 
-8436421.23855941,5663688.33494618,5424,4713,CITIGATE / SYSTEMHOUSE,45.267217,-75.785662, , 
-8436014.36532726,5663809.81013158,5425,4714,SYSTEMHOUSE / PATHWAY,45.267985,-75.782007, , 
-8436012.36155258,5663859.47615414,5426,4715,SYSTEMHOUSE / TRINITY CROSSING,45.268299,-75.781989, , 
-8433351.04369672,5662991.3119824,5427,824,PIERRE-DE-BLOIS,45.26281,-75.758082, , 
-8433270.00308032,5662913.81528213,5428,825,PIERRE-DE-BLOIS,45.26232,-75.757354, , 
-8441477.25625578,5653448.13338653,5429,2877,SHEA / MOORE,45.202438,-75.831081, , 
-8441463.00736698,5653463.61637474,5430,2878,SHEA / MOORE,45.202536,-75.830953, , 
-8441273.6529288,5653230.26864401,5431,5800,SHEA / PERTH,45.201059,-75.829252, , 
-8441265.30396635,5653204.67501057,5432,6268,SHEA / PERTH,45.200897,-75.829177, , 
-8441692.54766693,5652766.11861891,5433,859,PERTH / LUNDY'S,45.198121,-75.833015, , 
-8441875.33396111,5652601.19157284,5434,6266,PERTH / KING ST NORTH,45.197077,-75.834657, , 
-8441958.2668118,5652503.87973757,5435,6267,PERTH / COCKBURN,45.196461,-75.835402, , 
-8442210.62769698,5652306.88968588,5436,4879,PERTH / HUNTLEY,45.195214,-75.837669, , 
-8442302.68866451,5652145.60437644,5437,5901,MCBEAN / PERTH,45.194193,-75.838496, , 
-8442222.4274984,5652258.70915013,5438,6895,PERTH / COLONEL MURRAY,45.194909,-75.837775, , 
-8442314.26583882,5652107.37655196,5439,5900,MCBEAN / PERTH,45.193951,-75.8386, , 
-8442674.82912759,5651851.63341637,5440,3200,PERTH / FOWLER,45.192332,-75.841839,Y,Y
-8442818.98760372,5651720.52637663,5441,856,PERTH / MAITLAND,45.191502,-75.843134, ,Y
-8442654.45775118,5651916.87170487,5442,3201,PERTH / NIXON FARM,45.192745,-75.841656,Y,Y
-8442855.72302109,5651726.52880525,5443,2222,PERTH / TARRYN,45.19154,-75.843464, , 
-8442794.83072588,5651384.86967423,5444,6269,FORTUNE / CHRISTOPHER HAMILTON,45.189377,-75.842917, , 
-8442850.93582799,5651456.42271596,5445,6272,FORTUNE / CHRISTOPHER HAMILTON,45.18983,-75.843421, , 
-8442583.43479153,5651136.57081585,5446,6270,FORTUNE / MARTIN,45.187805,-75.841018, , 
-8442631.07961903,5651222.1794491,5447,6273,FORTUNE / MARTIN,45.188347,-75.841446, , 
-8442203.61257092,5650716.12125261,5448,6271,FORTUNE / ROYAL YORK ST WEST,45.185143,-75.837606, , 
-8442174.66958419,5650746.44606576,5449,6274,ROYAL YORK ST WEST / FORTUNE,45.185335,-75.837346, , 
-8441890.2489431,5650982.57244812,5450,6275,ROYAL YORK ST WEST / FOWLER,45.18683,-75.834791, , 
-8441940.3426303,5650963.46097345,5451,6276,ROYAL YORK ST WEST / FOWLER,45.186709,-75.835241, , 
-8442023.72117682,5651266.2479021,5452,6277,STRACHAN / LENNOX,45.188626,-75.83599, , 
-8442074.9280508,5651234.02593601,5453,6280,STRACHAN / FOWLER,45.188422,-75.83645, , 
-8441753.3266212,5651482.64343395,5454,6278,MCBEAN / STRACHAN,45.189996,-75.833561, , 
-8441810.87873585,5651470.63886745,5455,6279,STRACHAN / MCBEAN,45.18992,-75.834078, , 
-8452159.34397442,5645920.25260458,5456,1005,MUNSTER / COPELAND,45.15477,-75.92704, , 
-8441553.39682153,5651256.77108691,5457,6281,MCBEAN / ROYAL YORK,45.188566,-75.831765, , 
-8441382.18747338,5651064.86301669,5458,6283,MCBEAN / BURKE ST EAST,45.187351,-75.830227, , 
-8441356.80664937,5651053.17493058,5459,6282,MCBEAN / BURKE ST EAST,45.187277,-75.829999, , 
-8441054.35170297,5650734.44321027,5460,6284,OTTAWA / MCBEAN,45.185259,-75.827282, , 
-8440995.1298257,5650757.34481612,5461,6285,OTTAWA / MCBEAN,45.185404,-75.82675, , 
-8440719.5032888,5651036.59094726,5462,6287,OTTAWA / COCKBURN ST SOUTH,45.187172,-75.824274, , 
-8452218.45459588,5645956.2439801,5463,2223,MUNSTER / COPELAND,45.154998,-75.927571, , 
-8440716.94291894,5651002.47446492,5464,6286,OTTAWA / COCKBURN ST SOUTH,45.186956,-75.824251, , 
-8440868.78288435,5651478.37939316,5465,6288,KING / BURKE ST EAST,45.189969,-75.825615, , 
-8440916.87286376,5651493.06915534,5466,6289,KING / BURKE ST EAST,45.190062,-75.826047, , 
-8441100.77262136,5651690.67286318,5467,6130,ROYAL YORK / KING,45.191313,-75.827699, , 
-8441140.51362817,5651676.7724925,5468,6290,ROYAL YORK / KING,45.191225,-75.828056, , 
-8441473.35828314,5651354.06937934,5469,6292,ROYAL YORK / COLONEL MURRAY ST SOUTH,45.189182,-75.831046, , 
-8441502.96924292,5651362.91470125,5470,6291,ROYAL YORK / COLONEL MURRAY ST SOUTH,45.189238,-75.831312, , 
-8441743.64348512,5652935.63002953,5471,6293,LUNDY'S / QUEENSTON,45.199194,-75.833474, , 
-8441754.77545707,5652961.3808768,5472,6294,QUEENSTON / LUNDY'S,45.199357,-75.833574, , 
-8441745.20219626,5653429.01655348,5473,6295,MOORE / GAMBLE,45.202317,-75.833488, , 
-8441750.65685508,5653457.45464006,5474,6296,MOORE / GAMBLE,45.202497,-75.833537, , 
-8438319.3466991,5664082.02880153,5475,2225,FALLOWFIELD / MOODIE,45.269706,-75.802713, , 
-8438247.21169169,5664064.31289783,5476,2226,FALLOWFIELD / MOODIE,45.269594,-75.802065, , 
-8439075.98510826,5663702.73219552,5477,9076,FALLOWFIELD / MOODIE,45.267308,-75.80951, , 
-8439059.17588637,5663672.68000299,5478,9077,FALLOWFIELD / MOODIE,45.267118,-75.809359, , 
-8439855.99983038,5663212.73882606,5479,2227,FALLOWFIELD / STEEPLE HILL,45.26421,-75.816517, , 
-8439847.65086862,5663197.08091493,5480,870,FALLOWFIELD / STEEPLE HILL,45.264111,-75.816442, , 
-8440603.2871266,5653753.5325925,5481,2233,PERTH / EAGLESON,45.204371,-75.82323, , 
-8444452.81985054,5650241.36134242,5482,1006,FRANKTOWN / JOYS,45.182137,-75.857811, , 
-8444414.08082603,5650303.58714425,5483,1007,FRANKTOWN / JOYS,45.182531,-75.857463, , 
-8445776.62741795,5649050.94213003,5484,1067,6785 FRANKTOWN,45.174599,-75.869703, , 
-8445761.15399182,5649033.72975654,5485,1068,6785 FRANKTOWN,45.17449,-75.869564, , 
-8447678.07073048,5647262.45186522,5486,2235,FRANKTOWN / CONLEY,45.163272,-75.886784, , 
-8447663.59927503,5647299.23808067,5487,1018,FRANKTOWN / CONLEY,45.163505,-75.886654, , 
-8448556.0456027,5646499.13217158,5488,2236,FRANKTOWN / GREEN'S,45.158437,-75.894671, , 
-8448493.15024871,5646569.69901436,5489,2237,FRANKTOWN / GREEN'S,45.158884,-75.894106, , 
-8450963.21629152,5644505.49549727,5490,2238,MUNSTER / FRANKTOWN,45.145807,-75.916295, , 
-8450949.07871197,5644509.59911244,5491,1014,MUNSTER / FRANKTOWN,45.145833,-75.916168, , 
-8453189.49454664,5647018.68609605,5492,2239,MUNSTER / DOGWOOD,45.161728,-75.936294, , 
-8453163.89108207,5647029.73743125,5493,2240,MUNSTER / COLDSTREAM,45.161798,-75.936064, , 
-8453394.54509535,5647261.50250908,5494,1009,MUNSTER / DOGWOOD,45.163266,-75.938136, , 
-8453368.83031998,5647282.65849754,5495,2241,MUNSTER / CRANBERRY,45.1634,-75.937905, , 
-8453592.47112381,5647497.37849778,5496,1020,MUNSTER / BLEEKS,45.16476,-75.939914, , 
-8453569.65065778,5647527.06081844,5497,1008,MUNSTER / BLEEKS,45.164948,-75.939709, , 
-8453976.74608734,5648042.72736025,5498,3566,MUNSTER / BUTTERFIELD,45.168214,-75.943366, , 
-8454819.76915282,5649023.30206927,5499,2242,MUNSTER / MANSFIELD,45.174424,-75.950939, , 
-8454002.46084614,5648020.30640987,5500,6297,MUNSTER / OWLSHEAD,45.168072,-75.943597, , 
-8454753.42276307,5648991.71990275,5501,2243,MUNSTER / MANSFIELD,45.174224,-75.950343, , 
-8456056.52898149,5650475.57028909,5502,2244,MUNSTER / FALLOWFIELD,45.18362,-75.962049, , 
-8455992.96557449,5650453.93306873,5503,1001,MUNSTER / FALLOWFIELD,45.183483,-75.961478, , 
-8457303.41879722,5651937.86628996,5504,2245,MUNSTER / FLEWELLYN,45.192878,-75.97325, , 
-8457346.94473596,5652003.57884874,5505,2246,MUNSTER / FLEWELLYN,45.193294,-75.973641, , 
-8448786.15679924,5667708.80202977,5506,1201,HAZELDEAN / KINCARDINE,45.29263,-75.896738,Y, 
-8450427.67468028,5666221.62350108,5507,1216,HAZELDEAN / IBER,45.283231,-75.911484,Y,Y
-8448795.84158432,5667742.9820138,5508,1217,HAZELDEAN / TERRY FOX,45.292846,-75.896825, ,Y
-8450618.81029044,5666125.74608817,5509,1202,HAZELDEAN / IBER,45.282625,-75.913201, , 
-8449820.53801067,5666776.65604301,5510,774,HAZELDEAN / GRANT CROSSING CENTRE,45.286739,-75.90603,Y,Y
-8449863.17338333,5666769.85239186,5511,775,HAZELDEAN / GRANT CROSSING CENTRE,45.286696,-75.906413, , 
-8449203.27109654,5667338.84350533,5512,1043,HAZELDEAN / LOWE'S,45.290292,-75.900485, ,Y
-8450800.14983014,5665933.99452559,5513,5711,HAZELDEAN / FRINGEWOOD,45.281413,-75.91483, , 
-8449217.40866803,5667356.09099264,5514,1042,HAZELDEAN / LOWE'S,45.290401,-75.900612, ,Y
-8450181.7698614,5666480.46565068,5515,1154,5685 HAZELDEAN,45.284867,-75.909275, , 
-8450087.70487911,5666535.20954534,5516,1155,5654 HAZELDEAN,45.285213,-75.90843, , 
-8450682.70773571,5666002.18298731,5517,8612,HAZELDEAN / FRINGEWOOD,45.281844,-75.913775,Y, 
-8450578.73545565,5665735.91921816,5518,618,FRINGEWOOD / CLOVERLOFT,45.280161,-75.912841, , 
-8450563.03939758,5665757.11880007,5519,619,FRINGEWOOD / CLOVERLOFT,45.280295,-75.9127, , 
-8450322.36686456,5665316.05178614,5520,620,FRINGEWOOD / LAZY NOL,45.277507,-75.910538, , 
-8450430.4580268,5665451.47031039,5521,621,FRINGEWOOD / LAZY NOL,45.278363,-75.911509, , 
-8450290.97495055,5664925.15272982,5522,622,FRINGEWOOD / POOLE CREEK,45.275036,-75.910256, , 
-8450261.25264795,5664922.14712483,5523,623,FRINGEWOOD / WOODWIND,45.275017,-75.909989, , 
-8451232.84894742,5665545.59935326,5524,5477,HAZELDEAN / BRADLEY GREEN,45.278958,-75.918717, ,Y
-8451210.36241484,5665519.81245588,5525,5478,HAZELDEAN / BRADLEY GREEN,45.278795,-75.918515, , 
-8451428.54876355,5665360.50452186,5526,5479,HAZELDEAN / SAVAGE,45.277788,-75.920475, , 
-8451427.43558421,5665326.33362109,5527,5480,HAZELDEAN / SAVAGE,45.277572,-75.920465, ,Y
-8451611.33550324,5665199.45929157,5528,5481,HAZELDEAN / JOHNWOODS,45.27677,-75.922117, , 
-8451975.35048452,5664878.95936983,5529,5714,HAZELDEAN / SPRINGBROOK,45.274744,-75.925387, ,Y
-8451594.41494432,5665179.52662337,5530,5482,HAZELDEAN / VICTOR,45.276644,-75.921965,Y, 
-8452027.11406869,5664788.31660448,5531,8535,HAZELDEAN / SPRINGBROOK,45.274171,-75.925852,Y, 
-8452655.95788219,5664741.49191983,5532,9064,STITTSVILLE MAIN / BANDELIER,45.273875,-75.931501, , 
-8452679.66892112,5664795.75055635,5533,9065,STITTSVILLE MAIN / BANDELIER,45.274218,-75.931714, , 
-8452339.36529194,5664564.16530102,5534,1589,HAZELDEAN / STITTSVILLE MAIN,45.272754,-75.928657,Y, 
-8452399.03254112,5664554.67412466,5535,4676,HAZELDEAN / STITTSVILLE MAIN,45.272694,-75.929193, , 
-8452780.07921791,5664294.6215816,5536,8268,6130 HAZELDEAN,45.27105,-75.932616, , 
-8452761.82280622,5664360.26662689,5537,8263,6085 HAZELDEAN,45.271465,-75.932452, , 
-8453470.92812037,5663822.46514355,5538,1881,HAZELDEAN / CARP,45.268065,-75.938822,Y, 
-8453477.94124666,5663849.03804747,5539,1594,HAZELDEAN / CARP,45.268233,-75.938885, , 
-8452600.63232987,5663730.41082456,5540,1592,CARP / MCCOOEYE,45.267483,-75.931004, , 
-8452699.92931535,5663731.2015345,5541,1838,CARP / HOBIN,45.267488,-75.931896, , 
-8452090.34368974,5663076.40106369,5542,5488,STITTSVILLE MAIN / BEVERLY,45.263348,-75.92642, , 
-8451783.54709229,5662733.99405043,5543,5489,STITTSVILLE MAIN / WINTERGREEN,45.261183,-75.923664, , 
-8451588.18132716,5662485.06517275,5544,8109,STITTSVILLE MAIN / MANCHESTER,45.259609,-75.921909, , 
-8450438.25108422,5663212.42003797,5545,1210,ABBOTT / MOSS HILL,45.264208,-75.911579, ,Y
