OSM_TYPE,OSM_ID,NAME,TYPE,CUISINE,LATITUDE,LONGITUDE
way,702835883,New Ruby House,restaurant,chinese,45.5487045,-75.2909024
way,576883861,New Sushi,restaurant,sushi,45.4509528,-75.4843647
way,221090932,Newport,restaurant,italian,45.3945689,-75.7555461
way,151906219,NEXT,restaurant,,45.2629098,-75.9431974
way,286940851,Ng's Cuisine,restaurant,chinese,45.3581638,-75.7365513
node,5737389120,NH 44,restaurant,indian,45.4011582,-75.6192049
way,364192395,Nickel's Deli,restaurant,burger;fish_and_chips;pizza;regional,45.4808743,-75.6869041
node,12610159283,Night Oat,restaurant,,45.4070344,-75.7053149
node,7821651483,Nihari Express,restaurant,indian,45.3264095,-75.7200426
way,604084872,Nippon Sushi,restaurant,sushi,45.3443274,-75.6661067
node,4779279950,No Forks Given,restaurant,burger,45.4222173,-75.6800709
way,383070855,Noche Maya,restaurant,mexican,45.4558606,-75.6950439
way,569421714,Noodle House 79,restaurant,vietnamese,45.3494099,-75.7335394
node,11739137031,Noodlebox,restaurant,noodle,45.281621,-75.9137048
node,6100578095,Norca Restaurant & Bar,restaurant,,45.4257786,-75.6882477
way,258419136,North & Navy,restaurant,italian,45.4167109,-75.6990761
node,4351595540,Nox Restaurant/Pub,restaurant,,45.4196573,-75.6775912
way,463500864,O Victoria 1890,restaurant,,45.397499,-75.8551695
node,12385374349,O’Decker Bus Restaurant,restaurant,burger;fries;hot_dog,45.567225,-75.7826123
way,583053810,O'Grady's Outpost,restaurant,,45.3637904,-75.6464774
node,519546528,O'Max,restaurant,regional,45.5467595,-75.4212231
way,471898454,Occo Kitchen,restaurant,,45.4569633,-75.4972024
way,617092344,Ocho Rios,restaurant,jamaican;caribbean,45.3720106,-75.6650211
node,2097432357,Oh So Good,restaurant,cake,45.4278907,-75.6940993
node,472451128,Oiseau Bleu Café,restaurant,regional,45.574386,-75.8710375
node,9936209168,Oka's,restaurant,greek,45.4686437,-75.7368318
way,630053624,Olitos Café,restaurant,,45.4317458,-75.5654058
node,5156244577,Oliver's Pub and Patio,restaurant,,45.3831656,-75.6975534
node,11635930834,Olivia,restaurant,,45.4640144,-75.7403727
node,11165817061,Olivia Bistro,restaurant,sandwich,45.5025906,-75.8072138
node,9634645808,Olivia Bistro-Boutique,restaurant,,45.432836,-75.7811719
node,12925813816,Olly Fresco's,restaurant,sandwich;salad;chicken;pasta;kebab;pastry,45.4206267,-75.6992224
node,4353880995,Open Rice,restaurant,asian,45.4049558,-75.625809
node,5668279488,Orchid Sushi,restaurant,sushi,45.4168011,-75.7036007
node,3690540790,Orchidée,restaurant,asian,45.431941,-75.720538
node,10966040793,Osmow's,restaurant,mediterranean;shawarma,45.2817813,-75.9112126
node,9406242081,Ottavio,restaurant,italian,45.461978,-75.7006152
node,1649542506,Ottawa Bagelshop and Deli,restaurant,bagel,45.398855,-75.73667
way,545573732,Ottawa Shawarma,restaurant,kebab,45.3243341,-75.7793632
node,11110232327,Oz Kafe,restaurant,,45.4270151,-75.693945
way,413956336,Pacini,restaurant,italian,45.4508207,-75.7374106
way,614916091,Pak India Restaurant,restaurant,indian,45.4561997,-75.505507
node,3690653989,Palais du Vietnam,restaurant,vietnamese,45.4223599,-75.7417247
way,191017583,Palki Cuisine of India,restaurant,indian,45.3695029,-75.4558149
node,5764954293,Pancho Villa,restaurant,mexican,45.415303,-75.6877824
way,479752072,Paninaro,restaurant,italian,45.4117235,-75.7047265
node,12309923301,Paninaro,restaurant,sandwich;italian,45.4204246,-75.6981649
node,7072570334,Papa Gus Restaurant,restaurant,pizza,45.103004,-75.2298284
node,7126550213,Papa Joe's Pizza,restaurant,pizza,45.2772212,-75.5679359
way,476688864,Papa Pizza,restaurant,pizza,45.4845105,-75.6467655
node,6018196686,Papa Pizza,restaurant,pizza,45.5374552,-75.7713583
way,471616681,Papa Sam's,restaurant,,45.2629233,-75.9264797
node,5844120479,Papa Spicy,restaurant,chinese,45.4276129,-75.6903187
node,9725503315,Paper Tiger,restaurant,noodle,45.3942014,-75.683199
way,477150268,Paradis De Chine,restaurant,chinese,45.4575115,-75.7428875
node,6652411604,Parle,restaurant,vietnamese,45.4292777,-75.6912845
node,7744657464,Parlour,restaurant,,45.398893,-75.736516
way,471204059,ParsItal,restaurant,persian;italian,45.2689529,-75.9401711
way,545542950,Parti Pizza,restaurant,pizza,45.3244494,-75.7777449
way,307655023,Patio Vidal,restaurant,,45.4882128,-75.7031935
node,11077008924,Peace Garden,restaurant,,45.4290554,-75.6943085
way,473645896,Pearl House,restaurant,chinese,45.2228247,-75.6820534
node,11110284788,Peking Duck,restaurant,chinese,45.4272804,-75.6909413
way,576873990,Pelican Fishery & Grill,restaurant,seafood,45.3810769,-75.6704211
way,570570089,Pera Bar & Bistro,restaurant,,45.3101584,-75.9095137
node,5635222932,Perfect Meat Bowl,restaurant,chinese,45.4079092,-75.7038519
way,56104394,Perkins,restaurant,american,45.424555,-75.6383445
way,68658236,Persis Grill,restaurant,,45.3225077,-75.8342185
node,5835480952,Persis Grill,restaurant,,45.4023155,-75.7102579
node,2604734740,Perspectives,restaurant,regional,45.3479823,-75.9173257
node,845121550,Petit Bill's Bistro,restaurant,regional,45.3990911,-75.7354987
node,3690400185,Petit Peru,restaurant,peruvian,45.4293559,-75.7258915
way,242719345,PHO 99 Beef Noodle Soup Restaurant,restaurant,vietnamese,45.4071325,-75.7078712
way,584710159,Pho Aylmer,restaurant,vietnamese,45.3945277,-75.8346466
node,6094266538,Pho Bac Oriental Cuisine,restaurant,vietnamese,45.4088033,-75.7131701
way,361986655,Pho Bo Ga 1,restaurant,vietnamese,45.4096892,-75.7095004
node,5836628255,Pho Bo Ga 2,restaurant,vietnamese,45.4089752,-75.7126377
node,9880065210,Pho Bo Ga 777,restaurant,vietnamese,45.4504222,-75.7303554
node,7747286865,Pho Bo Ga King,restaurant,vietnamese,45.4098364,-75.7096583
node,7747286864,Pho Bo Ga La,restaurant,vietnamese,45.4097483,-75.7098519
node,3692153029,Pho By Night,restaurant,vietnamese,45.4293656,-75.6913773
way,479399909,Pho Hoa Nam,restaurant,,45.2932256,-75.7418847
way,473084310,Pho Kam Long,restaurant,vietnamese,45.3447407,-75.6920311
node,5667282245,Pho La Express,restaurant,vietnamese,45.4338597,-75.6676595
way,484644575,Pho May,restaurant,vietnamese,45.4300288,-75.6381449
way,603914589,Pho Moonlight,restaurant,vietnamese,45.2996465,-75.8849818
node,4779808529,Pho Ong Thin,restaurant,dessert;vietnamese,45.4271844,-75.6890844
way,478217650,Pho Thi Fusion,restaurant,japanese;thai;vietnamese,45.2690407,-75.7394115
node,5836676598,Pho Thu Do,restaurant,vietnamese,45.4098898,-75.7101163
way,485104045,Pho Truc Lien,restaurant,vietnamese,45.4762115,-75.5144845
node,7747286863,Pho Tuan,restaurant,vietnamese,45.4091649,-75.710526
way,593903161,Pho V,restaurant,vietnamese,45.4459286,-75.5943151
node,6515775625,Pho Van Van,restaurant,vietnamese,45.3994497,-75.7315476
way,155286803,Pho Viet Taste Restaurant,restaurant,asian,45.398191,-75.7400406
way,673129219,Pho Vietnam,restaurant,vietnamese,45.4229646,-75.6358418
way,428195988,Pho Vietnamien,restaurant,vietnamese,45.4327988,-75.7329602
way,330376419,Phoenix Du Vietnam,restaurant,international,45.4720394,-75.7007395
way,606521913,Phu Yen,restaurant,,45.3501098,-75.9246468
node,5836744309,Phuket Royal,restaurant,thai,45.4107226,-75.7077782
node,7974969756,Phynicia Restaurant,restaurant,lebanese,45.2851215,-75.7456555
node,11382662132,Pi Squared Pizza,restaurant,pizza,45.3318208,-75.7231642
way,614326761,Pi-Rho,restaurant,greek,45.3000609,-75.8864413
node,9333196528,Pie Central Bakery,restaurant,middle_eastern,45.4292073,-75.6851817
node,7747287179,Pietro's Corner,restaurant,italian,45.408644,-75.7145536
node,4122495389,Pili Pili Grilled Chicken,restaurant,international,45.4320097,-75.6936478
way,583792600,Pilos Restaurant,restaurant,greek,45.4461591,-75.6302099
way,478555842,Pinelopi's Greek Kitchen,restaurant,greek,45.2604076,-75.7683385
way,478217643,PiRho,restaurant,greek,45.2696778,-75.7410969
node,6386569907,Piz'za-za,restaurant,pizza,45.4266912,-75.7161916
node,12199206875,Pizza Cantley,restaurant,pizza,45.5279344,-75.7762125
node,11638259155,Pizza des Hautes Plaines,restaurant,pizza,45.4752065,-75.7738492
way,314352293,Pizza Express,restaurant,pizza,45.4841547,-75.6496809
way,156730365,Pizza Hut,restaurant,pizza,45.3537781,-75.7358329
way,478374547,Pizza Hut,restaurant,pizza,45.273573,-75.74636
way,570367949,Pizza Hut,restaurant,pizza,45.3281886,-75.8192074
way,573385579,Pizza Hut,restaurant,pizza,45.4406113,-75.645999
way,591034764,Pizza Hut,restaurant,pizza,45.2974045,-75.8878381
way,606789213,Pizza Hut,restaurant,pizza,45.4683023,-75.5320943
way,617642478,Pizza Hut,restaurant,pizza,45.3446691,-75.9309522
way,693894795,Pizza Hut,restaurant,pizza,45.3965485,-75.8361091
way,762479347,Pizza Hut,restaurant,pizza,45.2643961,-75.5560519
node,3690170026,Pizza Hut,restaurant,pizza,45.425247,-75.7171911
node,4354349089,Pizza Hut,restaurant,pizza,45.4053713,-75.6259975
node,5631415376,Pizza Hut,restaurant,pizza,45.4276291,-75.6888733
node,5909002985,Pizza Hut,restaurant,,45.2371435,-76.1800875
node,9307381454,Pizza Hut,restaurant,pizza,45.4629673,-75.7447874
node,9611926161,Pizza Hut,restaurant,pizza,45.2241004,-75.6835022
node,10036742183,Pizza Hut,restaurant,pizza,45.3931604,-75.7518006
node,11112820186,Pizza Hut,restaurant,pizza,45.3691776,-75.6623428
node,5867011018,Pizza Nerds,restaurant,pizza,45.4109382,-75.693081
node,2706036649,Pizza Plateau,restaurant,pizza;shawarma,45.4369349,-75.768297
way,710758281,Pizza Salvatoré,restaurant,pizza,45.4896191,-75.6744296
node,4102445394,Pizza Studio,restaurant,pizza,45.4256637,-75.6817084
way,481375423,Pizzaro's Italian Ristorante,restaurant,italian,45.430643,-75.6665185
way,518606252,PJ's Restaurant,restaurant,,45.4302616,-76.3361927
node,11609146264,Plantain Cartel,restaurant,,45.443403,-75.6701629
node,2434150773,Play Food & Wine,restaurant,,45.4275904,-75.6948678
way,640355006,Poco Pazzo,restaurant,italian,45.3584229,-75.9348417
way,576869294,Pocopazzo,restaurant,italian,45.2729251,-75.932232
way,656819196,Pookie's Thai Restaurant,restaurant,thai,45.3678934,-75.7742425
node,6284376557,Portugalos,restaurant,portuguese,45.4752854,-75.6925868
node,5835480949,Posto Locale,restaurant,italian,45.4022943,-75.7107588
node,12921193344,Poulet Rouge,restaurant,,45.4775028,-75.7004934
node,5916236088,Pretoria Place Restaurant,restaurant,,45.4092219,-75.6887003
way,484822876,Prime Burger Bar,restaurant,,45.3705878,-75.7166388
node,5941699914,Prova Bar & Kitchen,restaurant,,45.4184271,-75.7042015
node,2296549964,Pub Italia,restaurant,pub,45.3995041,-75.7090552
node,6287185499,Pub le Notre-Dame,restaurant,,45.4817428,-75.6452036
way,237107742,Pubwells,restaurant,italian,45.4088742,-75.7147178
way,593971602,Punjabi Canteen,restaurant,indian,45.2700331,-75.6958684
way,478740494,Pür & Simple,restaurant,breakfast,45.2755283,-75.717484
way,570570087,Pür & Simple,restaurant,breakfast,45.310405,-75.9094257
node,1144102566,Pure Kitchen,restaurant,,45.4159025,-75.6888567
node,6714638170,Pure Kitchen,restaurant,,45.3917527,-75.754907
node,2097412826,Pure Power Juice Bar,restaurant,,45.4277098,-75.6925537
node,10287570365,Raahi Indian Dhaba,restaurant,indian,45.2806793,-75.865174
way,672998176,Ralph & Sons Diner,restaurant,breakfast,45.3520202,-75.8356683
node,5667458688,RamaKrishna Indian Restaurant,restaurant,indian,45.4306559,-75.6816085
node,2930382420,Ramen Isshin,restaurant,ramen,45.4036215,-75.6885465
way,768808756,Ramigab,restaurant,,45.4318719,-75.155975
way,606521915,RangDe,restaurant,indian;southern_indian,45.3500365,-75.9247676
way,581766098,Rangoli,restaurant,indian,45.4702835,-75.527395
way,479752059,Rangoon Restaurant,restaurant,burmese,45.4117976,-75.7044406
node,2970689418,Raphaël Peruvian Cuisine,restaurant,,45.419337,-75.6918606
node,6515420715,Ras L'Bol,restaurant,ramen,45.3952364,-75.8423185
node,4751129807,Ratatouille,restaurant,french,45.4299661,-75.6922377
way,631327662,Rayan,restaurant,seafood,45.4580785,-75.4934535
way,533298637,Red Dot Cafe,restaurant,,45.1500241,-75.6015091
way,68609059,Red Lobster,restaurant,seafood,45.3521242,-75.7324742
way,68899677,Red Lobster,restaurant,seafood,45.4127557,-75.630351
node,5631157092,Red Pepper Thai-Viet,restaurant,thai;vietnamese,45.4200131,-75.7017784
node,10555699489,Red Sea Pizza & Bar,restaurant,pizza,45.3762119,-75.6667159
way,383070834,Rest'o'bord Le Pirate,restaurant,,45.4571232,-75.6900385
node,5934579429,Restaurant 18,restaurant,regional,45.4274349,-75.6940378
way,461017216,Restaurant Alpina,restaurant,,45.463329,-75.821747
way,693956405,Restaurant Aylmer B.B.Q.,restaurant,american;barbecue;burger;chinese;pizza,45.3943905,-75.8426189
node,3679083983,Restaurant Casse-Croute,restaurant,,45.4931157,-75.757329
node,6720122070,Restaurant Centenaire,restaurant,,45.5882144,-75.4102421
node,9070462971,Restaurant Chez Angèle,restaurant,,45.6165612,-75.0242159
node,5680428543,Restaurant International,restaurant,,45.3498681,-75.7571258
node,3690629265,Restaurant la teranga,restaurant,african,45.439722,-75.733126
node,6630302225,Restaurant Laspézia,restaurant,pizza,45.4425978,-75.7949661
way,464796164,Restaurant Lee,restaurant,chinese,45.5460205,-75.4078065
node,6015834727,Restaurant Vision Éclair,restaurant,,45.4317278,-75.6658385
way,182249106,Resto Bar La Drave,restaurant,,45.4794864,-75.6924463
way,182249100,Resto Bistro Rumeur,restaurant,,45.4803406,-75.6939218
way,465626103,Resto du Progrès,restaurant,,45.523534,-75.494129
way,714476740,Resto-Cafe Calimero,restaurant,breakfast,45.5540237,-75.4349421
node,4243547893,Retro Gusto,restaurant,italian,45.4084567,-75.714416
way,257157053,Reynolds Restaurant,restaurant,,45.3765893,-75.7489489
node,6049977222,Reza's,restaurant,,45.4230583,-75.6344039
way,482003442,Ricardo's Pizza,restaurant,,45.415109,-75.703755
node,5631157091,Rice & Roll Sushi,restaurant,sushi,45.4200481,-75.7016835
way,469799095,Richmond Gourmet Restaurant,restaurant,,45.1911385,-75.8352075
way,465967612,Rivera Pizza,restaurant,pizza,45.568745,-75.424915
way,561138178,Riverside Pizzeria,restaurant,pizza,45.3435675,-75.6903688
way,264399747,Riviera,restaurant,,45.4230687,-75.6963285
way,68899703,Robbies,restaurant,italian,45.4117005,-75.6297265
way,590274807,Roberto Pizza Romana,restaurant,pizza,45.5028243,-75.8105457
node,4471395691,Rockcliffe Boathouse Restaurant,restaurant,,45.4550408,-75.6876446
way,654118381,Rockin' Johnny's,restaurant,diner,45.3868168,-75.7352249
way,622453064,Rockin' Johnny's Diner,restaurant,,45.2964315,-75.8892246
way,621820164,Roger's Italian Bistro,restaurant,italian,45.4146729,-75.6482808
node,6600232638,Rosalynn's Bistro & Catering,restaurant,,45.5405343,-75.3039542
node,2296549958,Rosebowl Steak & Seafood,restaurant,steak_house;seafood,45.4051999,-75.7124544
way,55428880,Rotisserie St-Hubert - Hull,restaurant,chicken,45.4339684,-75.7130553
node,9593097030,Roulas,restaurant,greek,45.4894776,-75.7235184
way,227985073,Royal Flavour,restaurant,middle_eastern,45.3729223,-75.6894932
way,578268895,Royal Indian Cuisine,restaurant,indian,45.3723927,-75.662351
way,575369504,Royal Lounge,restaurant,,45.3568559,-75.7363734
node,5916191220,Royal Rooster Shawarma,restaurant,shawarma,45.3333515,-75.6923814
node,3663875493,Royal Treasure Restaurant,restaurant,chinese,45.4098777,-75.7095177
way,469799303,Royals Restaurant,restaurant,breakfast,45.193351,-75.8396965
node,3690753442,Rustick,restaurant,,45.42706,-75.7193043
way,606501695,Sabai Thai,restaurant,thai,45.3387431,-75.9074319
way,584505144,Sadelko,restaurant,,45.3971568,-75.8352698
way,319811085,Safari Grill,restaurant,african,45.4320675,-75.6891452
way,576378462,Saffron,restaurant,indian,45.3548102,-75.7338063
node,5857472180,Sagar Indian Cuisine,restaurant,indian,45.1400137,-76.1463764
node,3993502778,Sahara,restaurant,african,45.445882,-75.611181
way,606804348,Saigon Bistro,restaurant,vietnamese,45.4662847,-75.5344386
way,242714052,Saigon Boy Noodle House,restaurant,vietnamese,45.4116286,-75.7048832
way,484828745,Saigon Pho,restaurant,thai,45.448971,-75.5165276
node,2434101397,Saigon Restaurant,restaurant,vietnamese,45.4292289,-75.6929462
way,307230983,Saigon Thai,restaurant,thai,45.4630324,-75.6994273
way,578272888,Sala Thai,restaurant,thai,45.3735254,-75.6635628
node,5832443342,Salamanders,restaurant,american,45.0170901,-75.64673
way,609608197,Salang Restaurant,restaurant,kebab,45.3560801,-75.8017205
node,11165394591,Salvatoré,restaurant,pizza,45.5533811,-75.4361511
way,701917664,Samar Kabab House,restaurant,afghan,45.3783764,-75.6463174
node,11963600719,Sammi & Soup Dumplings,restaurant,,45.428122,-75.6936738
way,478970232,San Marino Pizza,restaurant,,45.2758121,-75.7772638
node,5888903568,Sandee's Restaurant,restaurant,,45.2729734,-75.2781875
way,237315148,Sanduk Philippe Cuisine,restaurant,thai,45.400675,-75.7321852
way,678688685,Sandy Row Restaurant,restaurant,,44.9877457,-75.4422955
node,2295959718,Sanguiccio,restaurant,italian,45.4064824,-75.7128332
way,510520351,Sansotei Ramen,restaurant,ramen,45.2702974,-75.7844829
way,575369512,Sansotei Ramen,restaurant,japanese,45.3558553,-75.736023
node,4382813393,Sansotei Ramen,restaurant,noodle,45.4189378,-75.6992229
node,11509007970,Sansotei Ramen,restaurant,japanese;ramen,45.308047,-75.9117558
node,2604969041,Sante,restaurant,thai,45.4257833,-75.6931671
node,3603256846,Sapporo Sushi,restaurant,japanese,45.3797065,-75.7493336
way,330375800,Saveurs des Continents,restaurant,international,45.480306,-75.6889314
way,483101142,Schnitzel Works,restaurant,,45.4208315,-75.621106
node,4342788290,Schoolhouse Pizza,restaurant,,45.4402702,-75.6763265
node,4721341691,Scone Witch,restaurant,sandwich;breakfast;tea;coffee_shop;local,45.4200321,-75.6937728
way,182249104,Scores,restaurant,chicken,45.4780014,-75.6930933
way,209263485,Scores,restaurant,chicken;barbecue,45.4132852,-75.6452542
way,671933059,Scotty's Corner Diner,restaurant,,45.323328,-75.826584
way,576378532,Sea King Restaurant,restaurant,chinese;seafood,45.3530189,-75.7354868
node,4924957947,Sen Asian Cuisine,restaurant,asian,45.3999548,-75.6842887
way,68587644,Senpai,restaurant,sushi,45.367954,-75.7742748
node,5500119893,Sésame,restaurant,asian,45.4370553,-75.7681239
node,5854289532,Shaan Curry House,restaurant,indian,45.3591928,-75.7358683
node,4457963458,Shafali,restaurant,indian,45.429298,-75.6916555
node,5862216280,Shahrazad Restaurant,restaurant,middle_eastern,45.3790724,-75.7326865
way,477906977,Shaker,restaurant,,45.4760912,-75.6987396
node,6719067657,Shakey's,restaurant,pizza,45.4214435,-75.6974641
way,654100523,Sham Cuisine Oriental,restaurant,chinese,45.4288075,-75.7129013
way,583580937,Shanghai One,restaurant,chinese,45.3333784,-75.7250505
node,5836839083,Shanghai Restaurant,restaurant,chinese,45.4118194,-75.7052284
node,4779809322,Shanghai Wonton Noodle,restaurant,chinese;noodle,45.4271404,-75.6891909
way,385064079,Sharpfle Waffle,restaurant,korean;waffle,45.4072095,-75.7305065
node,12391515138,Shawarma Chicco,restaurant,shawarma,45.5394653,-75.7726895
way,578296255,Shawarma De Roza,restaurant,,45.3539459,-75.7044495
way,640355008,Shawarma House,restaurant,lebanese,45.3573562,-75.9334614
node,11181999755,Shawarma King,restaurant,kebab;lebanese,45.4401502,-75.6758777
node,5777078828,Sheikh Almandi,restaurant,middle_eastern,45.354703,-75.8072318
way,319963370,Shifa Restaurant,restaurant,,45.352795,-75.777875
way,421705740,Shoeless Joe's,restaurant,grill,45.4608633,-75.4864982
way,514271592,Shoeless Joe's,restaurant,grill,45.0294504,-75.6328347
way,262866733,Sí Señor Mexican Street Food,restaurant,mexican,45.4015636,-75.7104834
node,5720792396,Siam Bistro,restaurant,thai,45.3992212,-75.7335348
node,5934579428,Sidedoor,restaurant,asian,45.4272088,-75.693844
way,310454236,Signatures,restaurant,french,45.429169,-75.6747135
way,244243182,Silk Road Restaurant,restaurant,kebab,45.4257212,-75.6358858
way,257904944,Silver Spoon,restaurant,asian,45.3776947,-75.7541679
node,11739129058,Silverwoods Golf & Lounge,restaurant,,45.3104821,-75.9104125
node,6465066938,Simba,restaurant,african,45.4400911,-75.7331277
way,273595189,Skyline Chalet,restaurant,,45.512018,-75.8366236
way,275479191,Small Street Barbecue Restaurant,restaurant,chicken,45.3723014,-75.6646182
node,4350043980,Smash Daddy,restaurant,burger;fries;shrimp,45.4203853,-75.6981386
way,483307579,Smoky's,restaurant,,45.4524918,-75.5900536
node,3791891418,So Good Asian Fusion,restaurant,asian,45.440332,-75.6763375
node,4247497593,Social,restaurant,,45.4266397,-75.6941506
node,3671178017,Social Thai,restaurant,asian,45.4132725,-75.6943931
node,5986726653,Somewhere Dine Bar,restaurant,french,45.4298961,-75.6927806
way,663542343,Sona the Indian Kitchen,restaurant,indian,45.3527509,-75.6510489
way,597564042,Soul Stone,restaurant,sushi,45.4724204,-75.5234358
way,616787864,South Branch Bistro,restaurant,american,45.0167786,-75.6475379
node,6187041123,South Side Roadhouse,restaurant,,45.2183509,-75.1527319
node,2038796594,Southside Tap & Grill,restaurant,,45.369307,-75.6204542
way,264671926,Spartan Restaurant,restaurant,pizza,45.1366393,-76.1430704
node,6600802806,Spartas,restaurant,greek,45.549041,-75.2912009
node,13161144933,Spicy Man,restaurant,chinese,45.3815461,-75.7334425
node,5631157093,Spin Kitchen & Bar,restaurant,,45.4196871,-75.703313
node,5697750380,Springroll House Café,restaurant,vietnamese,45.4029777,-75.7256843
node,9634708677,Spritz,restaurant,italian,45.4341605,-75.7994512
way,68587061,St-Hubert,restaurant,chicken;barbecue,45.405019,-75.627083
way,68899802,St-Hubert,restaurant,chicken;barbecue,45.4839355,-75.6612104
way,466435466,St-Hubert,restaurant,chicken;barbecue,45.5529273,-75.4361583
way,484551632,St-Hubert,restaurant,chicken;barbecue,45.46963,-75.5268545
way,584505154,St-Hubert,restaurant,chicken;barbecue,45.3964546,-75.8368774
node,7747286861,St. Elsewhere,restaurant,,45.409049,-75.7114884
way,576883845,St. Louis Bar & Grill,restaurant,chicken,45.451966,-75.4833483
way,654088006,St. Louis Bar & Grill,restaurant,chicken,45.3443785,-75.9314755
way,768964056,St. Louis Bar & Grill,restaurant,chicken,45.2806566,-75.8643767
node,1144102577,St. Louis Bar & Grill,restaurant,chicken,45.414946,-75.6875022
node,2752679740,St. Louis Bar & Grill,restaurant,chicken,45.3628004,-75.7401675
node,5398462221,St. Martha's Brasserie D'Orleans,restaurant,french,45.4802512,-75.5091302
way,482458648,Stacked,restaurant,sandwich,45.3528745,-75.6349595
node,5636351048,Stacked,restaurant,,45.432546,-75.6467845
node,13084867309,Stacked Pancake & Breakfast House,restaurant,breakfast,45.3338712,-75.6908476
way,567226659,Stacked Pancake and Breakfast House,restaurant,breakfast,45.3116713,-75.9145017
way,483103095,Stan's Diner,restaurant,diner,45.4100595,-75.6210015
node,4497135191,Starling,restaurant,regional,45.4281525,-75.6923663
way,429219056,State & Main,restaurant,american,45.2689515,-75.7808826
way,482693040,State & Main,restaurant,american,45.4326135,-75.6146
node,6078060159,Steele's Restaurant,restaurant,,45.3302666,-75.7222277
way,358241729,Sterling,restaurant,steak_house,45.4562719,-75.6974167
node,3030361179,Stofa,restaurant,,45.3979854,-75.7392703
way,622453060,strEATS Kanata,restaurant,fish,45.2960822,-75.889787
way,155022785,Strutt Pavilion,restaurant,,45.3958013,-75.7613879
node,4911333408,Stuffed Burgers,restaurant,,45.4311897,-75.6415344
way,709271122,Sufra Cafe & Lounge,restaurant,,45.3523091,-75.6465995
node,4751593610,Sugar & Slice,restaurant,pizza;burger,45.4212244,-75.6723425
way,233810790,Sukhothai,restaurant,thai,45.3208206,-75.8353914
way,481677580,Sula Wok,restaurant,asian,45.40895,-75.678242
way,238119932,Sultan Ahmet Turkish Cuisine,restaurant,turkish,45.4083575,-75.6911365
way,233903078,Summerhays Restaurant,restaurant,,45.3522061,-75.7620728
way,575408953,Sundari's Cuisine,restaurant,indian,45.3593346,-75.7356836
node,4924957945,Sunset Grill,restaurant,american,45.3996588,-75.6851068
node,3952714790,Superior Restaurant,restaurant,,45.2252473,-76.1949265
node,2149257005,Supply and Demand,restaurant,seafood,45.3987213,-75.7372765
way,606521912,Sushi 'n' Poke,restaurant,sushi,45.350139,-75.9246013
node,2402682118,Sushi 88,restaurant,sushi,45.4110448,-75.7063288
node,12335908489,Sushi a la Maison,restaurant,sushi,45.4344903,-75.7990047
way,693930836,Sushi de G&V,restaurant,sushi,45.3974324,-75.8229243
node,5500119894,Sushi Go,restaurant,sushi,45.4370045,-75.7682177
way,693894794,Sushi Haru Haru,restaurant,sushi,45.3965789,-75.8358675
way,473202386,Sushi Kan,restaurant,sushi,45.4179745,-75.5979165
way,482735227,Sushi Kan,restaurant,japanese,45.364073,-75.7327035
way,485140493,Sushi Kan Orleans,restaurant,sushi,45.4694316,-75.4906335
way,144458923,Sushi Kanata,restaurant,sushi,45.3102055,-75.9097358
way,606804349,Sushi Poke Go,restaurant,sushi,45.4663113,-75.5343781
node,1800926194,Sushi Ro,restaurant,sushi,45.4022851,-75.726478
way,538876157,Sushi Sama,restaurant,sushi,45.2675419,-75.9283358
node,2097433634,Sushi Umi,restaurant,sushi,45.3989798,-75.7359738
node,4779809728,Sushi Village,restaurant,sushi,45.4278772,-75.6882389
node,4416759590,Sushi Zone,restaurant,,45.4276855,-75.6922834
node,5808943982,Sutton's Restaurant,restaurant,,45.0931877,-75.3537749
node,5994231117,Suya Palace,restaurant,caribbean,45.4322412,-75.6487589
node,10038131647,Suya Palace African Grill & BBQ,restaurant,,45.4064061,-75.7202958
node,2946837335,Suya Royale,restaurant,,45.4090915,-75.7113405
way,483246476,Sweet Basil,restaurant,thai,45.379024,-75.6673365
way,305805011,Swiss Chalet,restaurant,chicken,45.4408854,-75.6454387
way,470386790,Swiss Chalet,restaurant,chicken,45.2964875,-75.8994728
way,470444130,Swiss Chalet,restaurant,chicken,45.268843,-75.7495695
way,551950057,Swiss Chalet,restaurant,chicken,45.3705149,-75.7689503
way,664747501,Swiss Chalet,restaurant,chicken,45.415922,-75.6015245
node,2706232163,Swiss Chalet,restaurant,chicken,45.1298286,-76.1222659
node,4677337290,Swiss Chalet,restaurant,chicken,45.2941416,-75.8959449
node,4757841149,Swiss Chalet,restaurant,chicken,45.4583711,-75.4948957
node,5155564931,T & J Style Kitchen,restaurant,,45.384546,-75.693899
node,5689366234,T'Basil,restaurant,thai,45.4690916,-75.5276853
node,5676880036,Table 85,restaurant,korean,45.3915983,-75.6813135
node,5676880037,Table Sodam,restaurant,korean,45.3916412,-75.6813819
way,478217646,Taco Boyz,restaurant,mexican,45.2692299,-75.7388414
node,5833495172,Tadka Junction,restaurant,indian,45.3671943,-75.6629752
node,13341771898,Tahini's,restaurant,mediterranean,45.42587,-75.6812318
node,4018181737,Taj Indian Cuisine,restaurant,,45.3553071,-75.8053856
node,9046528721,Taj Mahal,restaurant,indian,45.4000634,-75.6865235
way,470022614,Take Another Bite,restaurant,,45.226232,-75.684045
node,5521529911,Takumi BBQ,restaurant,chinese;barbecue,45.3815787,-75.7334572
way,482248230,Talay Thai,restaurant,thai,45.4100245,-75.6921155
