OBJECTID,FACILITY_TYPE,LENGTH_M,COORDINATES
66362,"Unknown",336,45.27221276968235,-75.67334378167145
66363,"Unknown",396,45.26200186735007,-75.69113177715982
66364,"Unknown",263,45.26363554554754,-75.6827000497659
66365,"Unknown",371,45.28971032586219,-75.6691757559583
66366,"Unknown",6760,45.304689514056285,-75.7689611522159
66367,"Unknown",3024,45.31067726694095,-75.83843204581136
66368,"Unknown",1790,45.297312069234515,-75.79845195096647
66369,"Unknown",125,45.35117986715224,-75.65438500577659
66370,"Unknown",2115,45.25836232474651,-75.75064128401071
66371,"Unknown",934,45.27956548454617,-75.75186432679533
66372,"Unknown",4104,45.266981603336575,-75.78507168858901
66373,"Unknown",123,45.25073370660036,-75.74103171436234
66374,"Unknown",232,45.297837307275685,-75.73480682153304
66375,"Unknown",12,45.473694821816515,-75.44152613306288
66376,"Unknown",6,45.412498822147306,-75.61400667859156
66377,"Unknown",65,45.39820265624559,-75.59257995912849
66378,"Unknown",485,45.360677236294976,-75.65705350144219
66379,"Unknown",327,45.333858738876785,-75.78390140830355
66380,"Unknown",118,45.339468613082005,-75.72690567777346
66381,"Unknown",121,45.3394787266988,-75.72680168160966
66382,"Unknown",123,45.42310600572162,-75.62630710226617
66383,"Unknown",331,45.420877283063504,-75.63763676020415
66384,"Unknown",120,45.41634304876382,-75.70859875878311
66385,"Unknown",280,45.36778837312248,-75.65734364110929
66386,"Unknown",11,45.42228696423136,-75.63625223219906
66387,"Unknown",310,45.27075427103442,-75.66779549901584
66388,"Unknown",125,45.4451763907177,-75.53772731691386
66389,"Unknown",714,45.43543392646052,-75.52062602506969
66390,"Unknown",1882,45.43111532210811,-75.49822239761659
66391,"Unknown",1433,45.440930548392544,-75.50268226688216
66392,"Unknown",1691,45.44547872783218,-75.51625136634463
66393,"Unknown",3063,45.44215895459341,-75.50990758132279
66394,"Unknown",567,45.4583912636908,-75.48452004963484
66395,"Unknown",596,45.46260366508382,-75.48541141824687
66396,"Unknown",98,45.29728888607644,-75.73439199929777
66397,"Unknown",112,45.297281360141874,-75.73438631296203
66398,"Unknown",2326,45.32187131646555,-75.80962581001967
66399,"Unknown",2684,45.30055993169776,-75.82115248958726
66400,"Unknown",2203,45.31073364818148,-75.8121124509307
66401,"Unknown",1103,45.289769111800666,-75.6689562858563
66402,"Unknown",89,45.28235951033706,-75.68584103790292
66404,"Unknown",183,45.249280470688696,-75.73986733336241
66405,"Bike Lane",280,45.37885264650208,-75.68529573447432
66406,"Bike Lane",63,45.37777817686142,-75.68499091364052
66408,"Unknown",23,45.41626460866221,-75.66966832917805
66409,"Unknown",11,45.27870105626992,-75.77983133129574
66410,"Unknown",4,45.28191513025922,-75.95812003670184
66411,"Unknown",2827,45.24787501153113,-75.44460298238693
66412,"Unknown",1599,45.2446252406533,-75.45229352780622
66413,"Unknown",2471,45.156296640891,-75.4296084150555
66414,"Unknown",734,45.167067621666476,-75.43625061935171
66415,"Unknown",120,45.43808158323439,-75.67761881020965
66416,"Unknown",141,45.38985684728288,-75.61528834722824
66417,"Unknown",58,45.43999323701618,-75.64619531397308
66418,"Unknown",65,45.38019502322929,-75.63917485336523
66419,"Unknown",115,45.364895307093306,-75.71742246605127
66420,"Unknown",339,45.41817399056527,-75.630004731469
66421,"Unknown",58,45.3419916137111,-75.75696070476073
66422,"Unknown",389,45.36253082601722,-75.74040638361834
66423,"Unknown",339,45.460446319227714,-75.49176689467743
66424,"Unknown",94,45.26572424388909,-75.69819882260168
66425,"Unknown",117,45.265680103825304,-75.69861411914742
66426,"Unknown",107,45.266538908756594,-75.69618428320341
66427,"Unknown",105,45.26617068860379,-75.69698922130868
66428,"Unknown",157,45.26559850904342,-75.69965566631201
66429,"Unknown",65,45.266654523123826,-75.69589384888889
66430,"Unknown",106,45.26782717777525,-75.69126752427736
66431,"Unknown",183,45.26778917196906,-75.68980467532934
66432,"Unknown",60,45.26817483545553,-75.69211678346213
66433,"Unknown",244,45.32580829855922,-75.80731710290857
66434,"Unknown",528,45.321713014068465,-75.6966930895128
66435,"Unknown",940,45.30843506489376,-75.64445770631225
66436,"Unknown",1401,45.30799358617734,-75.6443041662639
66437,"Unknown",1848,45.257509367147726,-75.73710668733594
66439,"Unknown",1634,45.320894836967064,-75.63594212837309
66440,"Bike Lane",307,45.27268533855768,-75.72170958231995
66441,"Bike Lane",205,45.27356636935781,-75.71929874394755
66442,"Bike Lane",202,45.27415436232392,-75.71769254993134
66443,"Unknown",211,45.402177033420806,-75.61628845780373
66444,"Unknown",56,45.44011968678423,-75.49527764555508
66445,"Unknown",432,45.432660956425764,-75.4910091540572
66446,"Unknown",596,45.400743055703494,-75.70027518585444
66447,"Paved Shoulder",221,45.4930946675869,-75.46976676709377
66448,"Unknown",154,45.39598197114983,-75.70709914034467
66449,"Unknown",383,45.36489236405669,-75.74915740190865
66450,"Unknown",127,45.420869820596934,-75.63543234972069
66451,"Unknown",322,45.42374381774894,-75.63707526866236
66452,"Unknown",1305,45.29391182371057,-75.6562439666576
66453,"Unknown",349,45.29237498451068,-75.6594324271641
66454,"Unknown",2145,45.286945562286654,-75.65210949032539
66455,"Unknown",2146,45.4560566441291,-75.48791042806104
66456,"Unknown",3067,45.458570489170334,-75.4778788020444
66457,"Unknown",149,45.46121908270831,-75.4896048698758
66458,"Unknown",650,45.292508573359314,-75.66869630442991
66459,"Unknown",1427,45.28834274593207,-75.66673787560092
66460,"Unknown",1350,45.289787678230034,-75.67515411873427
66461,"Unknown",2780,45.35986055670706,-75.60420353008429
66462,"Unknown",3417,45.3718652776824,-75.52299959323925
66463,"Unknown",492,45.37116287920242,-75.50936389845496
66464,"Unknown",296,45.42196585608519,-75.4196793407117
66465,"Unknown",953,45.42231467622296,-75.4166058618666
66466,"Paved Shoulder",1387,45.42874592914671,-76.24861768333638
66467,"Unknown",33,45.3527169854944,-75.92341141943756
66468,"Unknown",538,45.27673758885052,-75.87536860176125
66469,"Unknown",245,45.291127121559185,-75.84391279761549
66470,"Unknown",62,45.373437958846054,-75.7325909948324
66471,"Unknown",189,45.35645108800886,-75.7656957285474
66473,"Unknown",394,45.25542438355934,-75.73733829376663
66474,"Unknown",51,45.28807002269241,-75.70503118856544
66475,"Unknown",1820,45.29043363109776,-75.6856993439382
66476,"Unknown",1894,45.28455027468101,-75.65185393130515
66477,"Unknown",2141,45.28129616053368,-75.65600775285701
66478,"Unknown",3205,45.29025067477896,-75.64347464037098
66479,"Unknown",408,45.2811705941844,-75.68220511038369
66480,"Unknown",175,45.281192613319654,-75.68319599795615
66481,"Unknown",118,45.460723123890176,-75.49254196829112
66482,"Unknown",1365,45.468302978064436,-75.44493150347283
66483,"Unknown",2932,45.284561124319225,-75.60675846721142
66484,"Unknown",92,45.42170052695236,-75.42207393754374
66485,"Unknown",691,45.280633113139814,-75.77508725641508
66486,"Unknown",166,45.281375157664634,-75.95745796845598
66487,"Unknown",15,45.281934505150495,-75.9581439839907
66488,"Unknown",199,45.42195342874046,-75.41979148100187
66489,"Unknown",365,45.39356947966642,-75.60872114327509
66490,"Unknown",268,45.28267886433586,-75.95911540507095
66491,"Unknown",426,45.298904431504404,-75.67485819212013
66492,"Suggested Route",23,45.409263726116585,-75.7342362188511
66493,"Bike Lane",181,45.41134187910294,-75.73552687513218
66494,"Bike Lane",978,45.48401702535666,-75.47369899672293
66495,"Bike Lane",576,45.47863050759186,-75.46577027523844
66496,"Unknown",12420,45.38142672204491,-75.56993989509262
66497,"Unknown",1281,45.37135861459141,-75.56218987753415
66498,"Unknown",253,45.37097718395818,-75.50766914851803
66499,"Unknown",2660,45.37763195690684,-75.55489771166124
66500,"Unknown",257,45.37645573213471,-75.54332390377891
66501,"Unknown",137,45.370865540970975,-75.5082839033962
66502,"Unknown",2706,45.25426706269963,-75.74905168789773
66503,"Unknown",1683,45.46731133379174,-75.43374259943523
66504,"Unknown",461,45.47676054309303,-75.51968491674036
66505,"Unknown",122,45.47242528998078,-75.46697188366606
66506,"Unknown",148,45.471532950842324,-75.46822396718717
66507,"Unknown",102,45.47326353623473,-75.4657936874754
66508,"Unknown",84,45.47280413936712,-75.46644027415566
66509,"Unknown",87,45.47131450947714,-75.46877951051171
66510,"Unknown",139,45.31233965291243,-75.61097157308046
66512,"Unknown",144,45.347502481662566,-75.71183156642027
66514,"Unknown",70,45.36926858315465,-75.63374218209005
66515,"Unknown",569,45.37313004663357,-75.96195592471173
66516,"Unknown",385,45.28720287677434,-75.86756696887728
66517,"Unknown",124,45.33790009408482,-75.63311738314869
66519,"Unknown",120,45.43479553053317,-75.66602727965069
66520,"Unknown",85,45.412307319729564,-75.67905424796508
66521,"Suggested Route",180,45.49381879455872,-75.46824379749707
66522,"Unknown",129,45.43552885594433,-75.52067476047047
66523,"Unknown",178,45.447299389852134,-75.6252730317797
66524,"Unknown",178,45.447213486753306,-75.62524797596978
66525,"Path",60,45.329258179118334,-75.90957368470966
66526,"Path",372,45.32923645133516,-75.91331623941119
66527,"Unknown",111,45.28876435543143,-75.70523907579019
66528,"Unknown",61,45.28838700235459,-75.70512805839411
66529,"Unknown",114,45.27473680143483,-75.75656705402007
66530,"Unknown",323,45.2776473358744,-75.74881613283053
66532,"Unknown",191,45.258002326334996,-75.74841813873547
66533,"Unknown",679,45.25313481048109,-75.75439172437594
66534,"Unknown",537,45.33147386379645,-75.60012711905541
66535,"Paved Shoulder",167,45.334122426278284,-75.60164170377726
66536,"Unknown",1217,45.321782221423376,-75.61185054959462
66537,"Unknown",3701,45.504710958403194,-75.4739559669715
66538,"Unknown",1474,45.49520882769877,-75.47223650979599
66539,"Unknown",969,45.48574941654389,-75.4690080491065
66540,"Unknown",122,45.31326361633598,-75.61002992576199
66541,"Unknown",343,45.31260135199334,-75.5920394697715
66542,"Unknown",1045,45.281455590764175,-75.62498945969564
66543,"Unknown",880,45.274915860015504,-75.62406829037238
66544,"Unknown",256,45.3762710998686,-75.77631757914673
66545,"Unknown",297,45.41351043349602,-75.71723003164604
66546,"Unknown",645,45.41948913500565,-75.65428314830994
66547,"Unknown",38,45.37035200361547,-75.65229811946705
66548,"Unknown",75,45.36991345161912,-75.6520448754053
66549,"Unknown",299,45.35875983568655,-75.92705634538098
66550,"Unknown",329,45.43486961416852,-75.60414504886099
66551,"Unknown",254,45.44044522669439,-75.49546444842179
66552,"Unknown",296,45.440978898696194,-75.54060409435613
66553,"Unknown",16,45.38686192062974,-75.73941715613252
66554,"Unknown",2262,45.415808164498124,-75.5937356354533
66555,"Unknown",3500,45.42970221414972,-75.5895327703785
66556,"Unknown",7202,45.42605136667213,-75.5754279250472
66557,"Unknown",5574,45.46220030836924,-75.56142886442542
66558,"Unknown",346,45.43485292398042,-75.60421230752294
66559,"Unknown",3437,45.43909532495631,-75.53594021118256
66560,"Unknown",434,45.250456335795846,-75.7508367304671
66561,"Unknown",878,45.25407585486315,-75.74574871851192
66563,"Unknown",112,45.30742639678206,-75.59966645129963
66564,"Unknown",222,45.30673120583586,-75.59985717441421
66565,"Unknown",386,45.30991386500856,-75.59830124652802
66566,"Unknown",78,45.303125791716845,-75.59940051763616
66567,"Unknown",302,45.31150977878142,-75.59470126778986
66568,"Unknown",96,45.305020491554416,-75.60029473750089
66569,"Unknown",104,45.30806083481554,-75.59941649327517
66570,"Unknown",314,45.31343385010078,-75.59061440576096
66571,"Unknown",89,45.303579416110615,-75.59968412385619
66572,"Unknown",52,45.41803707740384,-75.63287684934988
66573,"Unknown",194,45.253002032585975,-75.74489856730005
66574,"Unknown",47,45.25407585486315,-75.74574871851192
66575,"Unknown",106,45.2533115872229,-75.74403663558158
66576,"Unknown",2,45.25300805676863,-75.74488179305877
66577,"Unknown",32,45.253402263067905,-75.74378415149457
66578,"Unknown",97,45.4840139310695,-75.47370963636916
66579,"Unknown",102,45.35409599881101,-75.65305929950696
66580,"Unknown",138,45.35359980249564,-75.65484034812785
66581,"Unknown",6,45.439385979071275,-75.57499574915727
66582,"Unknown",69,45.26421787510572,-75.76602675952624
66583,"Unknown",907,45.35813986865606,-75.93261497393372
66584,"Unknown",291,45.275680314759605,-75.83432279417231
66585,"Unknown",118,45.27755013923596,-75.78258054886598
66586,"Unknown",90,45.39417597014023,-75.61033366592248
66587,"Unknown",1257,45.42634694567145,-75.49135165921714
66588,"Unknown",5156,45.255627792444685,-75.75366862341849
66589,"Unknown",313,45.27909314395626,-75.75173356080053
66590,"Unknown",352,45.257575413691434,-75.68730513371254
66591,"Unknown",585,45.261492521639404,-75.68923435920998
66592,"Unknown",172,45.263807956022795,-75.68183693316955
66593,"Unknown",49,45.44384715764851,-75.6241262730307
66594,"Unknown",31,45.44750738818721,-75.66840702355223
66595,"Unknown",104,45.380974796768086,-75.7331619873832
66596,"Unknown",800,45.41518599844886,-75.63231209470045
66597,"Unknown",211,45.43042044500392,-75.68731475197428
66598,"Unknown",33,45.38021448567682,-75.776624797584
66599,"Unknown",228,45.392482515865844,-75.72757843147964
66600,"Unknown",329,45.35605326603527,-75.73658743244482
66601,"Unknown",33,45.398935774644414,-75.65408349683973
66602,"Unknown",146,45.369068081134905,-75.77002625590218
66603,"Unknown",175,45.370132883290026,-75.66535465511632
66604,"Unknown",71,45.351728780470076,-75.76667269952944
66605,"Unknown",746,45.42497799982521,-75.6960949762911
66606,"Unknown",113,45.428317269707854,-75.67885918958092
66607,"Unknown",41,45.38535128952291,-75.7322855361948
66608,"Unknown",86,45.37919596316745,-75.73332648867466
66609,"Unknown",140,45.380075699886596,-75.73327629261321
66610,"Unknown",292,45.364389074137314,-75.7316627872089
66611,"Unknown",58,45.3916937171763,-75.740284977206
66612,"Unknown",127,45.39144671963746,-75.73984055548212
66613,"Unknown",845,45.34781086987756,-75.69217300452418
66614,"Unknown",211,45.35519647859796,-75.6918381862481
66615,"Unknown",802,45.35352988080514,-75.78610309552161
66616,"Unknown",109,45.395472684912725,-75.73868793163265
66617,"Unknown",118,45.35025069114009,-75.79858742140289
66618,"Unknown",152,45.39758727711817,-75.71223484889738
66619,"Unknown",100,45.398079959674305,-75.71060583587634
66620,"Unknown",128,45.39518052854828,-75.73961799427722
66621,"Unknown",73,45.353978098913885,-75.69260854190989
66622,"Unknown",374,45.35132417304211,-75.79317567189068
66623,"Unknown",302,45.43642331750155,-75.66918073801487
66624,"Unknown",107,45.36015772429383,-75.73539620978421
66625,"Unknown",69,45.36102643553102,-75.73951639751353
66626,"Unknown",847,45.41177318993186,-75.64874316968081
66627,"Unknown",637,45.4180422807305,-75.638388261553
66628,"Unknown",44,45.355368340610475,-75.64383020434022
66629,"Unknown",227,45.44337056110773,-75.63512884761376
66630,"Unknown",108,45.44188748935869,-75.63411123426327
66631,"Unknown",632,45.34018935009009,-75.72719587942431
66632,"Unknown",27,45.350081234035684,-75.73571056892969
66633,"Unknown",54,45.37981696015008,-75.7763744937082
66634,"Unknown",346,45.40314437526933,-75.73402456409207
66635,"Unknown",227,45.422611736291906,-75.63378419000769
66636,"Unknown",69,45.369751873891886,-75.66490443386895
66637,"Unknown",32,45.43075837424048,-75.68732097819752
66638,"Unknown",78,45.35090342020844,-75.73351714890718
66639,"Unknown",179,45.352274430777584,-75.7913844105529
66640,"Unknown",182,45.39683365568552,-75.7430762215585
66641,"Unknown",78,45.396645642686664,-75.73221953786917
66642,"Unknown",241,45.36761381925578,-75.76496407140974
66643,"Unknown",372,45.365552000582845,-75.76339506944292
66644,"Unknown",233,45.3835879197365,-75.62006420540195
66645,"Unknown",27,45.43051243447436,-75.6871122573362
66646,"Unknown",319,45.351805373467414,-75.69775435057213
66647,"Unknown",128,45.391552890381064,-75.73993027292448
66648,"Unknown",48,45.36774632259112,-75.76457937417752
66649,"Unknown",191,45.35087547685106,-75.79921782942488
66650,"Unknown",332,45.34892303577368,-75.79779982796911
66651,"Unknown",149,45.39024839670095,-75.70751986236395
66652,"Unknown",357,45.38876169643502,-75.71114200164187
66653,"Unknown",89,45.44882594938302,-75.62563449408708
66654,"Unknown",130,45.39427653093276,-75.66404352353494
66655,"Unknown",496,45.347400071177766,-75.67250058880978
66656,"Unknown",73,45.426777947716126,-75.69139252305251
66657,"Unknown",118,45.3745540137648,-75.74053908724369
66658,"Unknown",80,45.33854716831617,-75.75790146813698
66659,"Unknown",138,45.398043920892356,-75.65882278459823
66660,"Unknown",342,45.35626209987977,-75.70779016004306
66661,"Unknown",35,45.397755935922426,-75.74089548215457
66662,"Unknown",105,45.40590709659071,-75.72244777110804
66663,"Unknown",306,45.400743035519596,-75.6287522140616
