COURT_TYPE,SPORT_TYPE,NAME,PARK_NAME,ADDRESS,LATITUDE,LONGITUDE,FIELD_SIZE,LIGHTS,ACCESSIBLE,WARD
"Basketball Court","basketball","Basketball Key","Trèva Cousineau Park","1756 Grey Nuns Drive, Gloucester","45.469251374333716","-75.53620264770461","Key Court / Clé de basketball","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Heatherington Park","1560 Heatherington Road, Ottawa","45.373794114231174","-75.64807469734528","Small / Petit","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Racette Park","1410 Henri Lauzon Street, Gloucester","45.46263333628272","-75.53670000085998","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Heron Park","999 Heron Road","45.37993873728421","-75.67722878866275","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Uplands Riverside Park","3860 Riverside Drive, Ottawa","45.33785745493115","-75.69486017994933","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Grovehurst Park","100 Grovehurst Drive, Nepean","45.27754860381561","-75.71217207462534","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Shadow Ridge Park","7064 Donwel Drive, Greely","45.25226219283719","-75.555479987052","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Coyote Run Park","367 West Ridge Drive","45.246492626653485","-75.92010228015408","Key Court / Clé de basketball","unknown","yes/oui",""
"Basketball Court","basketball","Basketball Court","Deer Run Park","272 West Ridge Drive, Goulbourn","45.25024584192925","-75.92625138930937","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Confederation Park","2350 Russell Road, Ottawa","45.393155881106686","-75.60855582182178","Key Court / Clé de basketball","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Walden Park","130 Walden Drive, Kanata","45.328104337480646","-75.92202502520506","Half / Demi","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Proudmore Romina Park","205 Romina Street, Goulbourn","45.27294840600516","-75.86400447144602","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Richcraft Recreation Complex - Kanata","4101 Innovation Drive, Kanata","45.33967063124073","-75.92964294812184","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Aquaview Park","318 Aquaview Drive, Cumberland","45.45288136695884","-75.47704944862802","Full / Entier","unknown","yes/oui",""
"Basketball Court","basketball","Basketball Key","Nimiq Park","5058 North Bluff Drive, Gloucester","45.28320926339239","-75.67446626614482","Key Court / Clé de basketball","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Cardinal Creek Community Park","1825 Trim Road, Cumberland","45.478297222824935","-75.45853326619391","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Diamond Jubilee Park","2810 Findlay Creek Drive / 4008 Kelly Farm Drive, Gloucester","45.31463198630082","-75.60984679610648","Small / Petit - Non standard","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Silverbirch Park","6105 Silverbirch Street, Gloucester","45.44264753981475","-75.52901804602973","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","St. François Park","1855 Simard Drive, Gloucester","45.45167698489618","-75.5189551936755","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Sheffield Glen Park","2320 Southvale Crescent, Ottawa","45.3971488650678","-75.61424534748782","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Kilreen Park","1250 Southwood Drive, Ottawa","45.34656919660209","-75.78372487767213","Key Court / Clé de basketball","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Optimiste Park","43 Ste. Cécile Street, Vanier","45.442399767949986","-75.6697559418677","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Marcel Bériault Park","1691 Sunview Drive, Gloucester","45.46356498432672","-75.51409996575316","Key Court / Clé de basketball","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Houlahan Park and West Houlahan Park","44 Tartan Drive, Nepean","45.26755200148219","-75.76100685334434","Key Court / Clé de basketball","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Meadowvale Terrace Park","1205 Trenton Avenue, Ottawa","45.37802242807056","-75.72448882338362","Key Court / Clé de basketball","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Uplands Park","3165 Uplands Drive, Ottawa","45.348830061130016","-75.68206603141478","Half / Demi","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Walter Baker Park","100 Charlie Rogers Place","45.294769900629255","-75.9020132717904","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","McKellar Park","539 Wavell Avenue, Ottawa","45.38359693142339","-75.76605731751725","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Silverbirch Park","6105 Silverbirch Street, Gloucester","45.44273191640128","-75.52886498747836","Half / Demi","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Grassy Plains Park","85 Grassy Plains Drive, Kanata","45.277889802401425","-75.85099991321741","Key Court / Clé de basketball","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Sawmill Creek Pool Park","3380 D'Aoust Avenue, Gloucester","45.349976096525126","-75.63668576454505","Half / Demi","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Kemp Park","11 Robert Kemp Street, Gloucester","45.336501266701724","-75.60639391919104","Key Court / Clé de basketball","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Fisher Park","250 Holland Avenue, Ottawa","45.39570768149822","-75.73082027437191","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Neill Nesbitt Park","70 Foxfield Drive, Nepean","45.28657130348765","-75.74839602760306","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Jasmine Park","2040 Jasmine Crescent, Gloucester","45.44067006483459","-75.59388833018697","Half / Demi","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Manordale Park","60 Knoxdale Road, Nepean","45.329819568983524","-75.76127068854328","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","La Verendrye Park","625 La Verendrye Drive, Gloucester","45.45530858500012","-75.60491038024539","Key Court / Clé de basketball","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Marsha Park","855 A Lawnsberry Drive, Cumberland","45.48574849263194","-75.51260751372328","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Osgoode Community Centre","5660 Osgoode Main Street, Osgoode","45.146887330233305","-75.60150992990825","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Carson Grove Park","1423 Matheson Road, Gloucester","45.43717542238495","-75.62193190169232","Non standard (on ice rink)","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Cyrville Park","1420 Meadowbrook Road, Gloucester","45.41918607972123","-75.60771043617251","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Jasmine Park","2040 Jasmine Crescent, Gloucester","45.44099767587658","-75.59394824512148","Small / Petit","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","McCarthy Park","3320 Paul Anka Drive","45.35102480758878","-75.67357963973917","Small / Petit","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","McKendry Park","2567 Dow Street, Osgoode","45.23774257299981","-75.47825712303474","Key Court / Clé de basketball","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Merivale Gardens Park","25 Bie Street, Nepean","45.322749382822096","-75.74007379585912","Half / Demi","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Fisher Heights Park","31 Sutton Place, Nepean","45.364786255586296","-75.72149280626546","Key Court / Clé de basketball","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Fitzroy Harbour Community Centre and Campbell Bicentennial Park","100 Clifford Campbell Street, West Carleton","45.47033802925775","-76.205732269776","Non standard (on ice rink)","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Michael Budd Park","2359 Orient Park Drive, Gloucester","45.43304264814844","-75.55458609058076","Small / Petit","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Medhurst Park","72 Medhurst Drive / 403 Woodfield Drive","45.334770984721374","-75.74369427415206","Key Court / Clé de basketball","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Medhurst Park","72 Medhurst Drive / 403 Woodfield Drive","45.33473123477235","-75.74389405408138","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Michael Budd Park","2359 Orient Park Drive, Gloucester","45.43303176705739","-75.55478155769838","Small / Petit","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Millers Point Park","474 Lockmaster Crescent, Goulbourn","45.22694701146938","-75.69551338092502","Key Court / Clé de basketball","unknown","unknown",""
"Basketball Court","basketball","Basketball Key","Jim Malone Park","400 Goldridge Drive, Kanata","45.317869876084046","-75.9204129930378","Key Court / Clé de basketball","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Ev Tremblay Park","108 Beech Street, Ottawa","45.399880746719674","-75.71150613823386","Small / Petit","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Joe Rowan Park","2665 Glenwood Drive, Osgoode","45.2372814183074","-75.46640577256055","Small / Petit","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Marlene Catterall Park","2955 Michèle Drive, Ottawa","45.3552305953842","-75.8021278580074","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Bert Dowler Park","100 Highgarden Terrace","45.323684167731734","-75.58349218759099","Small / Petit","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Gesner Court Park","25 Gesner Court, Kanata","45.29862846376781","-75.90090240882186","Key Court / Clé de basketball","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","General Burns Park","107 Chesterton Drive, Nepean","45.35219077945541","-75.72037418993771","Key Court / Clé de basketball","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Sarah McCarthy Park","240 Cedarstone Street","45.19544679512655","-75.8443286636931","Half / Demi","unknown","yes/oui",""
"Basketball Court","basketball","Basketball Court","Bearbrook Park and Pool","99 Bearbrook Road, Gloucester","45.433833480557084","-75.563726979501","Small / Petit","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Bayshore Park","175 Woodridge Crescent, Nepean","45.35105037086758","-75.80973852523165","Small / Petit","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Bearbrook Park and Pool","99 Bearbrook Road, Gloucester","45.433952757846946","-75.56329080610806","Small / Petit","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Bathgate Park","724 Bathgate Drive, Ottawa","45.44232028563847","-75.62642435936021","Small / Petit","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Bayshore Park","175 Woodridge Crescent, Nepean","45.3508653785275","-75.80985726903747","Small / Petit","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Clarence Maheral Park","183 Old Colony Road / 170 Castlefrank Road, Kanata","45.28955876557527","-75.87871494656885","Small / Petit","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Senator Eugene Forsey Park","964 Bronson Avenue, Ottawa","45.39581285135554","-75.69757731598584","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Sylvia Holden Park","641 O'Connor Street, Ottawa","45.40291081549137","-75.68184694579172","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Cummings Park","1060 Cummings Avenue, Gloucester","45.43089474402983","-75.63560798024022","Key Court / Clé de basketball","unknown","no/non",""
"Basketball Court","basketball","Basketball Court","Morrison Park","1095 Morrison Drive, Ottawa","45.344642060138554","-75.79515497038037","Full / Entier","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Totteridge Park","11 Totteridge Avenue, Nepean","45.28273821756901","-75.73656002125225","Half / Demi","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","W.C. Bowes Park","1251 Halton Terrace, Kanata","45.35149014798358","-75.94140098879085","Half / Demi","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Geoff Wightman Park","100 Kamloops Avenue","45.35254058407051","-75.69737800228218","Half / Demi","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Mooney's Bay Park","2960 Riverside Drive, Ottawa","45.371198857502655","-75.69153317047991","Half / Demi","unknown","no/non",""
"Basketball Court","basketball","Basketball Key","Parthia Park","16 Parthia Avenue, Nepean","45.36234643800024","-75.72453266027117","Half / Demi","unknown","no/non",""
